PIERAPT00000020220	P13813.1	22.449	196	148	1	105	296	101	296	3.79e-14	77.8	Plasmodium knowlesi	Plasmodium knowlesi	apicomplexans	RecName: Full=110 kDa antigen; AltName: Full=PK110
PIERAPT00000001640	O60306.4	68.221	1158	355	6	8	1156	218	1371	0.0	1676	human	Homo sapiens	primates	RecName: Full=RNA helicase aquarius; AltName: Full=Intron-binding protein of 160 kDa; Short=IBP160
PIERAPT00000021809	Q8WPA2.1	92.541	362	25	2	1	361	1	361	0.0	673	domestic silkworm	Bombyx mori	moths	RecName: Full=Allatostatin-A receptor; Short=BAR
PIERAPT00000004332	P91766.1	88.978	499	50	1	15	513	16	509	0.0	880	tobacco hornworm	Manduca sexta	moths	RecName: Full=Acetylcholine receptor subunit alpha-like; AltName: Full=MARA1; Flags: Precursor
PIERAPT00000034493	P91766.1	81.844	358	60	1	7	364	14	366	0.0	598	tobacco hornworm	Manduca sexta	moths	RecName: Full=Acetylcholine receptor subunit alpha-like; AltName: Full=MARA1; Flags: Precursor
PIERAPT00000027658	D4B5N0.1	30.051	396	254	13	28	414	29	410	5.68e-51	180	Trichophyton benhamiae CBS 112371	Trichophyton benhamiae CBS 112371	ascomycetes	RecName: Full=Metallocarboxypeptidase A-like protein ARB_03789; Flags: Precursor
PIERAPT00000013898	Q4R0J7.1	30.909	330	207	8	32	350	28	347	2.92e-43	155	Uromyces viciae-fabae	Uromyces viciae-fabae	rust fungi	RecName: Full=D-arabinitol dehydrogenase 1; AltName: Full=NADP-dependent D-arabitol dehydrogenase
PIERAPT00000022435	P61209.2	98.352	182	3	0	1	182	1	182	1.20e-132	371	fruit fly	Locusta migratoria;Drosophila melanogaster	flies;grasshoppers	RecName: Full=ADP-ribosylation factor 1
PIERAPT00000022500	Q8N6T3.2	36.364	187	96	5	1	174	64	240	2.97e-27	112	human	Homo sapiens	primates	RecName: Full=ADP-ribosylation factor GTPase-activating protein 1; Short=ARF GAP 1; AltName: Full=ADP-ribosylation factor 1 GTPase-activating protein; Short=ARF1 GAP; AltName: Full=ARF1-directed GTPase-activating protein
PIERAPT00000016414	Q5TH69.3	30.603	928	524	22	26	926	987	1821	1.60e-121	419	human	Homo sapiens	primates	RecName: Full=Brefeldin A-inhibited guanine nucleotide-exchange protein 3; AltName: Full=ARFGEF family member 3
PIERAPT00000025490	Q5TH69.3	29.641	1282	695	33	3	1204	667	1821	1.64e-151	513	human	Homo sapiens	primates	RecName: Full=Brefeldin A-inhibited guanine nucleotide-exchange protein 3; AltName: Full=ARFGEF family member 3
PIERAPT00000029133	Q5TH69.3	34.259	324	182	7	3	298	120	440	2.15e-37	148	human	Homo sapiens	primates	RecName: Full=Brefeldin A-inhibited guanine nucleotide-exchange protein 3; AltName: Full=ARFGEF family member 3
PIERAPT00000013129	Q32LJ2.1	64.500	200	70	1	1	200	1	199	4.94e-95	278	cattle	Bos taurus	even-toed ungulates	RecName: Full=ADP-ribosylation factor-related protein 1; Short=ARF-related protein 1
PIERAPT00000018824	Q32LJ2.1	65.698	172	59	0	1	172	1	172	1.12e-82	245	cattle	Bos taurus	even-toed ungulates	RecName: Full=ADP-ribosylation factor-related protein 1; Short=ARF-related protein 1
PIERAPT00000029370	P49900.1	41.176	306	178	2	11	315	7	311	1.59e-80	250	American bullfrog	Lithobates catesbeianus	frogs & toads	RecName: Full=Arginase, hepatic
PIERAPT00000008263	Q95PM9.1	93.239	355	24	0	109	463	1	355	0.0	705	Indianmeal moth	Plodia interpunctella	moths	RecName: Full=Arginine kinase; Short=AK; AltName: Allergen=Plo i 1
PIERAPT00000029601	Q07960.1	43.500	400	199	6	100	493	53	431	7.71e-109	333	human	Homo sapiens	primates	RecName: Full=Rho GTPase-activating protein 1; AltName: Full=CDC42 GTPase-activating protein; AltName: Full=GTPase-activating protein rhoGAP; AltName: Full=Rho-related small GTPase protein activator; AltName: Full=Rho-type GTPase-activating protein 1; AltName: Full=p50-RhoGAP
PIERAPT00000034971	Q68EM7.1	42.737	475	256	7	1	468	1	466	3.82e-114	372	human	Homo sapiens	primates	RecName: Full=Rho GTPase-activating protein 17; AltName: Full=Rho-type GTPase-activating protein 17; AltName: Full=RhoGAP interacting with CIP4 homologs protein 1; Short=RICH-1
PIERAPT00000005192	Q9P2F6.2	29.758	289	156	11	103	379	21	274	6.48e-26	115	human	Homo sapiens	primates	RecName: Full=Rho GTPase-activating protein 20; AltName: Full=Rho-type GTPase-activating protein 20
PIERAPT00000013533	Q9P2F6.2	29.758	289	156	11	5	281	21	274	3.84e-27	115	human	Homo sapiens	primates	RecName: Full=Rho GTPase-activating protein 20; AltName: Full=Rho-type GTPase-activating protein 20
PIERAPT00000034922	Q9P2F6.2	33.333	195	115	8	3	194	336	518	1.46e-18	91.7	human	Homo sapiens	primates	RecName: Full=Rho GTPase-activating protein 20; AltName: Full=Rho-type GTPase-activating protein 20
PIERAPT00000029009	Q8T0G4.1	34.084	311	167	10	61	345	37	335	1.78e-36	142	fruit fly	Drosophila melanogaster	flies	RecName: Full=Rho GTPase-activating protein conundrum
PIERAPT00000011112	Q9C0H5.2	78.022	91	20	0	2	92	24	114	3.93e-41	167	human	Homo sapiens	primates	RecName: Full=Rho GTPase-activating protein 39
PIERAPT00000003386	O54834.3	45.778	225	110	4	686	899	411	634	2.96e-48	190	house mouse	Mus musculus	rodents	RecName: Full=Rho GTPase-activating protein 6; AltName: Full=Rho-type GTPase-activating protein 6; AltName: Full=Rho-type GTPase-activating protein RhoGAPX-1
PIERAPT00000030430	P52565.3	55.155	194	87	0	7	200	11	204	7.58e-73	221	human	Macaca fascicularis;Homo sapiens	primates	RecName: Full=Rho GDP-dissociation inhibitor 1; Short=Rho GDI 1; AltName: Full=Rho-GDI alpha
PIERAPT00000009491	O15013.4	31.412	850	509	17	141	940	402	1227	3.03e-126	424	human	Homo sapiens	primates	RecName: Full=Rho guanine nucleotide exchange factor 10
PIERAPT00000007372	Q14155.2	41.387	447	243	5	2	430	183	628	5.17e-113	372	human	Homo sapiens	primates	RecName: Full=Rho guanine nucleotide exchange factor 7; AltName: Full=Beta-Pix; AltName: Full=COOL-1; AltName: Full=PAK-interacting exchange factor beta; AltName: Full=p85
PIERAPT00000033925	E9Q7E2.1	30.920	663	364	19	29	676	19	602	4.72e-81	299	house mouse	Mus musculus	rodents	RecName: Full=AT-rich interactive domain-containing protein 2; Short=ARID domain-containing protein 2; AltName: Full=BRG1-associated factor 200; Short=BAF200; AltName: Full=Zinc finger protein with activation potential; AltName: Full=Zipzap/p200
PIERAPT00000034102	Q5EA92.1	45.161	93	45	2	11	98	167	258	2.29e-21	87.8	cattle	Bos taurus	even-toed ungulates	RecName: Full=ARL14 effector protein; AltName: Full=ARF7 effector protein
PIERAPT00000005186	Q0P5N6.1	36.290	124	65	4	33	149	26	142	6.59e-15	72.8	human	Homo sapiens	primates	RecName: Full=ADP-ribosylation factor-like protein 16
PIERAPT00000012032	P36404.4	78.804	184	39	0	1	184	1	184	1.10e-106	306	human	Homo sapiens	primates	RecName: Full=ADP-ribosylation factor-like protein 2
PIERAPT00000009819	B5FYQ0.1	50.276	181	46	1	1	137	1	181	1.10e-55	174	zebra finch	Taeniopygia guttata	birds	RecName: Full=ADP-ribosylation factor-like protein 3
PIERAPT00000014803	Q2KJ96.1	71.186	177	51	0	1	177	1	177	1.41e-94	275	cattle	Bos taurus	even-toed ungulates	RecName: Full=ADP-ribosylation factor-like protein 5A
PIERAPT00000002051	P0C6R2.1	27.557	479	298	14	1	464	341	785	3.07e-36	148	cattle	Bos taurus	even-toed ungulates	RecName: Full=Armadillo repeat-containing protein 2
PIERAPT00000025451	Q8NEN0.4	42.857	84	28	3	2	81	5	72	1.93e-10	58.2	human	Homo sapiens	primates	RecName: Full=Armadillo repeat-containing protein 2
PIERAPT00000001908	Q5W041.2	27.647	340	234	6	1	339	1	329	1.31e-24	114	human	Homo sapiens	primates	RecName: Full=Armadillo repeat-containing protein 3; AltName: Full=Beta-catenin-like protein; AltName: Full=Cancer/testis antigen 81; Short=CT81; AltName: Full=KU-CT-1
PIERAPT00000021129	Q9VM21.1	47.929	169	88	0	1	169	141	309	2.90e-53	182	fruit fly	Drosophila melanogaster	flies	RecName: Full=Armadillo repeat-containing protein gudu
PIERAPT00000029233	Q8IUR7.2	56.478	301	108	4	294	573	373	671	6.41e-101	323	human	Homo sapiens	primates	RecName: Full=Armadillo repeat-containing protein 8
PIERAPT00000030217	Q6YGZ5.1	28.535	389	246	8	45	411	71	449	1.27e-31	133	Barn owl	Tyto alba	birds	RecName: Full=Aryl hydrocarbon receptor nuclear translocator-like protein 1; AltName: Full=Brain and muscle ARNT-like 1
PIERAPT00000034244	Q6YGZ5.1	43.302	642	303	17	138	744	18	633	1.68e-145	442	Barn owl	Tyto alba	birds	RecName: Full=Aryl hydrocarbon receptor nuclear translocator-like protein 1; AltName: Full=Brain and muscle ARNT-like 1
PIERAPT00000004843	Q4R562.1	35.762	302	140	7	2	300	102	352	1.08e-45	164	crab-eating macaque	Macaca fascicularis	primates	RecName: Full=Beta-arrestin-1; AltName: Full=Arrestin beta-1
PIERAPT00000021810	Q4R562.1	32.558	387	200	10	1	380	20	352	1.94e-48	174	crab-eating macaque	Macaca fascicularis	primates	RecName: Full=Beta-arrestin-1; AltName: Full=Arrestin beta-1
PIERAPT00000024055	Q4R562.1	61.963	326	99	1	11	336	4	304	3.21e-146	421	crab-eating macaque	Macaca fascicularis	primates	RecName: Full=Beta-arrestin-1; AltName: Full=Arrestin beta-1
PIERAPT00000006679	O45782.2	23.333	150	91	4	3	139	4	142	3.17e-05	48.5	Caenorhabditis elegans	Caenorhabditis elegans	nematodes	RecName: Full=Arrestin domain-containing protein 17; AltName: Full=Calcineurin-interacting protein 1
PIERAPT00000025659	Q8N5I2.1	26.452	155	94	6	83	229	77	219	4.25e-04	45.1	human	Homo sapiens	primates	RecName: Full=Arrestin domain-containing protein 1; AltName: Full=Alpha-arrestin 1
PIERAPT00000026311	Q8N5I2.1	28.269	283	176	6	11	288	9	269	5.87e-25	108	human	Homo sapiens	primates	RecName: Full=Arrestin domain-containing protein 1; AltName: Full=Alpha-arrestin 1
PIERAPT00000002466	O45782.2	29.773	440	248	15	8	410	9	424	6.61e-40	150	Caenorhabditis elegans	Caenorhabditis elegans	nematodes	RecName: Full=Arrestin domain-containing protein 17; AltName: Full=Calcineurin-interacting protein 1
PIERAPT00000022105	O45782.2	31.019	216	134	7	3	211	4	211	9.95e-25	105	Caenorhabditis elegans	Caenorhabditis elegans	nematodes	RecName: Full=Arrestin domain-containing protein 17; AltName: Full=Calcineurin-interacting protein 1
PIERAPT00000025350	O45782.2	27.010	311	205	7	4	299	3	306	5.91e-30	121	Caenorhabditis elegans	Caenorhabditis elegans	nematodes	RecName: Full=Arrestin domain-containing protein 17; AltName: Full=Calcineurin-interacting protein 1
PIERAPT00000002406	P55274.1	81.890	381	69	0	1	381	1	381	0.0	648	tobacco budworm	Heliothis virescens	moths	RecName: Full=Arrestin homolog
PIERAPT00000030368	P51484.1	41.860	43	25	0	24	66	135	177	7.54e-05	42.7	Atlantic horseshoe crab	Limulus polyphemus	horseshoe crabs	RecName: Full=Arrestin, lateral eye
PIERAPT00000031916	P32122.1	75.321	389	96	0	19	407	19	407	0.0	637	migratory locust	Locusta migratoria	grasshoppers	RecName: Full=Arrestin homolog
PIERAPT00000019671	P50430.2	33.585	530	297	17	27	541	39	528	7.02e-75	250	Norway rat	Rattus norvegicus	rodents	RecName: Full=Arylsulfatase B; Short=ASB; AltName: Full=N-acetylgalactosamine-4-sulfatase; Short=G4S
PIERAPT00000025444	Q8TGM7.1	47.170	53	28	0	1	53	6	58	1.03e-09	51.2	Saccharomyces cerevisiae S288C	Saccharomyces cerevisiae S288C	budding yeasts	RecName: Full=Putative uncharacterized protein ART2; AltName: Full=Antisense to ribosomal RNA transcript protein 2
PIERAPT00000033946	Q9H2C2.1	44.186	86	48	0	6	91	31	116	4.76e-20	87.0	human	Homo sapiens	primates	RecName: Full=Protein ARV1; Short=hARV1
PIERAPT00000034232	P14296.1	55.319	705	310	4	1	703	1	702	0.0	788	tobacco hornworm	Manduca sexta	moths	RecName: Full=Arylphorin subunit alpha; Flags: Precursor
PIERAPT00000035011	P14296.1	29.513	698	428	20	5	651	3	687	1.28e-77	268	tobacco hornworm	Manduca sexta	moths	RecName: Full=Arylphorin subunit alpha; Flags: Precursor
PIERAPT00000034484	P14297.2	55.650	354	153	2	1	353	1	351	1.85e-134	402	tobacco hornworm	Manduca sexta	moths	RecName: Full=Arylphorin subunit beta; Flags: Precursor
PIERAPT00000014796	A1Z7A6.1	60.276	652	224	8	1	637	125	756	0.0	778	fruit fly	Drosophila melanogaster	flies	RecName: Full=ArfGAP with SH3 domain, ANK repeat and PH domain-containing protein
PIERAPT00000029943	A1Z7A6.1	72.881	118	31	1	2	119	3	119	5.57e-54	184	fruit fly	Drosophila melanogaster	flies	RecName: Full=ArfGAP with SH3 domain, ANK repeat and PH domain-containing protein
PIERAPT00000025409	Q8HYV8.1	32.317	164	82	6	185	338	149	293	7.91e-07	53.5	dog	Canis lupus familiaris	carnivores	RecName: Full=Ankyrin repeat and SOCS box protein 17; Short=ASB-17
PIERAPT00000008246	Q08DV6.1	29.368	269	182	6	1	263	1	267	8.70e-25	111	cattle	Bos taurus	even-toed ungulates	RecName: Full=Ankyrin repeat and SOCS box protein 3; Short=ASB-3
PIERAPT00000005606	Q9H7B4.4	32.685	257	161	5	14	266	22	270	1.72e-41	156	human	Homo sapiens	primates	RecName: Full=Histone-lysine N-methyltransferase SMYD3; AltName: Full=SET and MYND domain-containing protein 3; AltName: Full=Zinc finger MYND domain-containing protein 1
PIERAPT00000012921	A2VDP0.1	33.333	63	42	0	8	70	16	78	1.21e-04	43.9	cattle	Bos taurus	even-toed ungulates	RecName: Full=Ashwin
PIERAPT00000028265	Q86LG1.2	32.941	85	55	2	42	124	328	412	8.17e-07	50.1	fruit fly	Drosophila melanogaster	flies	RecName: Full=Pickpocket protein 28; Short=PPK28
PIERAPT00000002072	P50514.1	45.474	464	247	3	3	465	2	460	7.54e-142	417	Schizosaccharomyces pombe 972h-	Schizosaccharomyces pombe 972h-	ascomycetes	RecName: Full=Probable argininosuccinate lyase; Short=ASAL; AltName: Full=Arginosuccinase
PIERAPT00000016282	P37064.1	32.746	284	142	8	59	301	5	280	1.71e-34	139	zucchini	Cucurbita pepo var. melopepo	eudicots	RecName: Full=L-ascorbate oxidase; Short=ASO; Short=Ascorbase
PIERAPT00000006719	O02467.1	62.733	322	116	2	19	338	1	320	3.81e-153	435	fall armyworm	Spodoptera frugiperda	moths	RecName: Full=N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase; AltName: Full=Aspartylglucosaminidase; Short=AGA; AltName: Full=Glycosylasparaginase; AltName: Full=N4-(N-acetyl-beta-glucosaminyl)-L-asparagine amidase; Contains: RecName: Full=Glycosylasparaginase alpha chain; Contains: RecName: Full=Glycosylasparaginase beta chain
PIERAPT00000007058	Q12797.3	43.293	328	178	5	653	975	374	698	2.05e-75	267	human	Homo sapiens	primates	RecName: Full=Aspartyl/asparaginyl beta-hydroxylase; AltName: Full=Aspartate beta-hydroxylase; Short=ASP beta-hydroxylase; AltName: Full=Peptide-aspartate beta-dioxygenase
PIERAPT00000005793	Q9U516.1	86.111	108	15	0	1	108	1	108	3.34e-68	202	tobacco hornworm	Manduca sexta	moths	RecName: Full=Protein Asterix
PIERAPT00000035794	Q108U1.1	25.951	447	289	15	47	475	53	475	4.62e-26	113	African savanna elephant	Loxodonta africana	placentals	RecName: Full=Ankyrin repeat, SAM and basic leucine zipper domain-containing protein 1; AltName: Full=Germ cell-specific ankyrin, SAM and basic leucine zipper domain-containing protein
PIERAPT00000014990	Q9U505.1	90.076	131	13	0	1	131	1	131	3.95e-79	232	tobacco hornworm	Manduca sexta	moths	RecName: Full=ATP synthase lipid-binding protein, mitochondrial; AltName: Full=ATPase protein 9; AltName: Full=ATPase subunit c; Flags: Precursor
PIERAPT00000008002	Q6PL18.1	40.719	862	422	20	392	1174	394	1245	0.0	590	human	Homo sapiens	primates	RecName: Full=ATPase family AAA domain-containing protein 2; AltName: Full=AAA nuclear coregulator cancer-associated protein; Short=ANCCA
PIERAPT00000033824	Q96QE3.4	38.503	187	98	4	523	698	1031	1211	3.11e-22	107	human	Homo sapiens	primates	RecName: Full=ATPase family AAA domain-containing protein 5; AltName: Full=Chromosome fragility-associated gene 1 protein
PIERAPT00000011949	Q5TM63.1	35.169	236	144	5	4	231	5	239	9.62e-44	153	Rhesus monkey	Macaca mulatta	primates	RecName: Full=Alpha-tubulin N-acetyltransferase 1; Short=Alpha-TAT; Short=Alpha-TAT1; Short=TAT; AltName: Full=Acetyltransferase mec-17 homolog
PIERAPT00000009627	O95260.2	44.942	514	247	11	4	487	10	517	3.01e-141	418	human	Homo sapiens	primates	RecName: Full=Arginyl-tRNA--protein transferase 1; Short=Arginyltransferase 1; Short=R-transferase 1; AltName: Full=Arginine-tRNA--protein transferase 1
PIERAPT00000013074	P18850.3	31.579	228	92	10	284	472	303	505	8.11e-16	83.6	human	Homo sapiens	primates	RecName: Full=Cyclic AMP-dependent transcription factor ATF-6 alpha; Short=cAMP-dependent transcription factor ATF-6 alpha; AltName: Full=Activating transcription factor 6 alpha; Short=ATF6-alpha; Contains: RecName: Full=Processed cyclic AMP-dependent transcription factor ATF-6 alpha
PIERAPT00000034768	P18850.3	27.707	314	154	10	257	530	374	654	7.23e-23	106	human	Homo sapiens	primates	RecName: Full=Cyclic AMP-dependent transcription factor ATF-6 alpha; Short=cAMP-dependent transcription factor ATF-6 alpha; AltName: Full=Activating transcription factor 6 alpha; Short=ATF6-alpha; Contains: RecName: Full=Processed cyclic AMP-dependent transcription factor ATF-6 alpha
PIERAPT00000017814	Q9GPH3.1	66.197	213	55	5	134	331	26	236	1.23e-77	240	domestic silkworm	Bombyx mori	moths	RecName: Full=Activating transcription factor of chaperone
PIERAPT00000016031	Q6ZNE5.1	26.498	317	204	6	53	340	24	340	1.02e-16	85.9	human	Homo sapiens	primates	RecName: Full=Beclin 1-associated autophagy-related key regulator; Short=Barkor; AltName: Full=Autophagy-related protein 14-like protein; Short=Atg14L
PIERAPT00000027036	O95352.1	43.732	702	337	21	9	665	13	701	0.0	534	human	Homo sapiens	primates	RecName: Full=Ubiquitin-like modifier-activating enzyme ATG7; AltName: Full=ATG12-activating enzyme E1 ATG7; AltName: Full=Autophagy-related protein 7; Short=APG7-like; Short=hAGP7; AltName: Full=Ubiquitin-activating enzyme E1-like protein
PIERAPT00000006539	P31335.1	69.529	594	180	1	1	594	1	593	0.0	874	chicken	Gallus gallus	birds	RecName: Full=Bifunctional purine biosynthesis protein PURH; Includes: RecName: Full=Phosphoribosylaminoimidazolecarboxamide formyltransferase; AltName: Full=5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase; AltName: Full=AICAR transformylase; Includes: RecName: Full=IMP cyclohydrolase; AltName: Full=ATIC; AltName: Full=IMP synthase; AltName: Full=Inosinicase
PIERAPT00000029346	P31335.1	69.529	594	180	1	1	594	1	593	0.0	874	chicken	Gallus gallus	birds	RecName: Full=Bifunctional purine biosynthesis protein PURH; Includes: RecName: Full=Phosphoribosylaminoimidazolecarboxamide formyltransferase; AltName: Full=5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase; AltName: Full=AICAR transformylase; Includes: RecName: Full=IMP cyclohydrolase; AltName: Full=ATIC; AltName: Full=IMP synthase; AltName: Full=Inosinicase
PIERAPT00000018139	Q13315.4	39.642	782	392	18	10	726	2290	3056	4.88e-162	521	human	Homo sapiens	primates	RecName: Full=Serine-protein kinase ATM; AltName: Full=Ataxia telangiectasia mutated; Short=A-T mutated
PIERAPT00000025041	O43313.2	27.586	145	91	6	140	273	90	231	2.96e-06	53.1	human	Homo sapiens	primates	RecName: Full=ATM interactor; AltName: Full=ATM/ATR-substrate CHK2-interacting zinc finger protein; Short=ASCIZ; AltName: Full=Zinc finger protein 822
PIERAPT00000019563	Q6PQD5.2	21.858	366	255	11	1	348	1615	1967	7.62e-08	58.2	pig	Sus scrofa	even-toed ungulates	RecName: Full=Serine-protein kinase ATM; AltName: Full=Ataxia telangiectasia mutated homolog; Short=A-T mutated homolog
PIERAPT00000026652	Q6PQD5.2	22.652	362	252	8	7	346	8	363	1.17e-17	89.7	pig	Sus scrofa	even-toed ungulates	RecName: Full=Serine-protein kinase ATM; AltName: Full=Ataxia telangiectasia mutated homolog; Short=A-T mutated homolog
PIERAPT00000002360	Q9Y2G3.2	40.335	1133	575	19	41	1121	27	1110	0.0	756	human	Homo sapiens	primates	RecName: Full=Probable phospholipid-transporting ATPase IF; AltName: Full=ATPase IR; AltName: Full=ATPase class VI type 11B; AltName: Full=P4-ATPase flippase complex alpha subunit ATP11B
PIERAPT00000027808	Q9NQ11.2	43.860	399	199	6	6	384	704	1097	6.67e-97	319	human	Homo sapiens	primates	RecName: Full=Cation-transporting ATPase 13A2
PIERAPT00000027296	Q16720.3	62.795	1145	361	11	11	1121	27	1140	0.0	1404	human	Homo sapiens	primates	RecName: Full=Plasma membrane calcium-transporting ATPase 3; Short=PMCA3; AltName: Full=Plasma membrane calcium ATPase isoform 3; AltName: Full=Plasma membrane calcium pump isoform 3
PIERAPT00000013985	P06576.3	82.556	493	82	2	72	564	37	525	0.0	818	human	Homo sapiens	primates	RecName: Full=ATP synthase subunit beta, mitochondrial; AltName: Full=ATP synthase F1 subunit beta; Flags: Precursor
PIERAPT00000000383	Q5RFH0.1	59.155	71	29	0	3	73	33	103	6.62e-25	91.7	Sumatran orangutan	Pongo abelii	primates	RecName: Full=ATP synthase subunit g, mitochondrial; Short=ATPase subunit g; AltName: Full=ATP synthase membrane subunit g
PIERAPT00000014641	Q5RFH0.1	59.155	71	29	0	3	73	33	103	6.62e-25	91.7	Sumatran orangutan	Pongo abelii	primates	RecName: Full=ATP synthase subunit g, mitochondrial; Short=ATPase subunit g; AltName: Full=ATP synthase membrane subunit g
PIERAPT00000034055	Q28852.3	45.000	80	42	1	60	137	24	103	5.47e-13	63.5	cattle	Bos taurus	even-toed ungulates	RecName: Full=ATP synthase subunit g, mitochondrial; Short=ATPase subunit g; AltName: Full=ATP synthase membrane subunit g
PIERAPT00000015717	Q7JR49.1	32.743	113	63	4	297	405	271	374	6.79e-04	45.1	fruit fly	Drosophila melanogaster	flies	RecName: Full=V-type proton ATPase subunit S1; AltName: Full=Vacuolar H(+) ATPase AC45 accessory subunit; Flags: Precursor
PIERAPT00000016631	P40682.1	41.096	73	43	0	313	385	393	465	6.09e-11	67.0	cattle	Bos taurus	even-toed ungulates	RecName: Full=V-type proton ATPase subunit S1; Short=V-ATPase subunit S1; AltName: Full=V-ATPase Ac45 subunit; AltName: Full=V-ATPase S1 accessory protein; AltName: Full=Vacuolar proton pump subunit S1; Flags: Precursor
PIERAPT00000022776	Q9VHG4.1	34.524	336	203	8	1	335	1	320	1.83e-49	171	fruit fly	Drosophila melanogaster	flies	RecName: Full=ATPase H(+)-transporting accessory protein 2; AltName: Full=Renin homolog receptor; Short=dPRR; Contains: RecName: Full=ATPase H(+)-transporting accessory protein 2 N-terminal fragment; Contains: RecName: Full=ATPase H(+)-transporting accessory protein 2 C-terminal fragment; Flags: Precursor
PIERAPT00000003081	Q8NHE4.1	52.703	74	35	0	6	79	8	81	3.73e-23	88.2	human	Homo sapiens	primates	RecName: Full=V-type proton ATPase subunit e 2; Short=V-ATPase subunit e 2; AltName: Full=Lysosomal 9 kDa H(+)-transporting ATPase V0 subunit e2; AltName: Full=Vacuolar proton pump subunit e 2
PIERAPT00000015313	Q8NHE4.1	57.746	71	29	1	6	76	8	77	4.49e-23	87.0	human	Homo sapiens	primates	RecName: Full=V-type proton ATPase subunit e 2; Short=V-ATPase subunit e 2; AltName: Full=Lysosomal 9 kDa H(+)-transporting ATPase V0 subunit e2; AltName: Full=Vacuolar proton pump subunit e 2
PIERAPT00000002499	Q64430.3	46.251	1267	565	21	34	1265	283	1468	0.0	1021	house mouse	Mus musculus	rodents	RecName: Full=Copper-transporting ATPase 1; AltName: Full=Copper pump 1; AltName: Full=Menkes disease-associated protein homolog
PIERAPT00000013625	Q29449.2	54.380	1153	496	4	16	1164	19	1145	0.0	1293	cattle	Bos taurus	even-toed ungulates	RecName: Full=Probable phospholipid-transporting ATPase IA; AltName: Full=ATPase class I type 8A member 1; AltName: Full=Chromaffin granule ATPase II
PIERAPT00000006470	Q8TF62.3	55.135	1188	472	12	22	1198	12	1149	0.0	1306	human	Homo sapiens	primates	RecName: Full=Probable phospholipid-transporting ATPase IM; AltName: Full=ATPase class I type 8B member 4; AltName: Full=P4-ATPase flippase complex alpha subunit ATP8B4
PIERAPT00000025687	Q8N5M1.1	43.333	180	102	0	1	180	106	285	4.18e-44	150	human	Homo sapiens	primates	RecName: Full=ATP synthase mitochondrial F1 complex assembly factor 2; AltName: Full=ATP12 homolog; Flags: Precursor
PIERAPT00000034441	Q24407.1	54.630	108	42	3	1	104	1	105	6.01e-32	110	fruit fly	Drosophila melanogaster	flies	RecName: Full=ATP synthase-coupling factor 6, mitochondrial; Short=ATPase subunit F6; Flags: Precursor
PIERAPT00000008496	Q94516.2	47.917	192	100	0	1	192	46	237	2.05e-64	201	fruit fly	Drosophila melanogaster	flies	RecName: Full=ATP synthase subunit b, mitochondrial; Short=ATPase subunit b; AltName: Full=FO-ATP synthase subunit b; Flags: Precursor
PIERAPT00000024036	Q94516.2	61.929	197	75	0	46	242	41	237	8.23e-92	273	fruit fly	Drosophila melanogaster	flies	RecName: Full=ATP synthase subunit b, mitochondrial; Short=ATPase subunit b; AltName: Full=FO-ATP synthase subunit b; Flags: Precursor
PIERAPT00000021735	Q05825.3	91.346	416	31	2	168	583	94	504	0.0	752	fruit fly	Drosophila melanogaster	flies	RecName: Full=ATP synthase subunit beta, mitochondrial; Flags: Precursor
PIERAPT00000030906	Q05825.3	89.062	256	12	1	1	240	249	504	2.80e-159	453	fruit fly	Drosophila melanogaster	flies	RecName: Full=ATP synthase subunit beta, mitochondrial; Flags: Precursor
PIERAPT00000001392	Q24251.2	58.857	175	72	0	52	226	1	175	1.26e-71	218	fruit fly	Drosophila melanogaster	flies	RecName: Full=ATP synthase subunit d, mitochondrial; Short=ATPase subunit d
PIERAPT00000032442	Q24251.2	47.619	168	88	0	2	169	3	170	5.83e-52	166	fruit fly	Drosophila melanogaster	flies	RecName: Full=ATP synthase subunit d, mitochondrial; Short=ATPase subunit d
PIERAPT00000019131	O01666.2	51.186	295	121	3	1	295	26	297	3.66e-104	308	fruit fly	Drosophila melanogaster	flies	RecName: Full=ATP synthase subunit gamma, mitochondrial; AltName: Full=F-ATPase gamma subunit; Flags: Precursor
PIERAPT00000020732	O01666.2	71.841	277	76	2	20	295	21	296	1.13e-145	414	fruit fly	Drosophila melanogaster	flies	RecName: Full=ATP synthase subunit gamma, mitochondrial; AltName: Full=F-ATPase gamma subunit; Flags: Precursor
PIERAPT00000018024	Q7YQM4.1	38.136	118	70	2	58	174	165	280	1.44e-21	105	chimpanzee	Pan troglodytes	primates	RecName: Full=Transcriptional regulator ATRX; AltName: Full=ATP-dependent helicase ATRX; AltName: Full=X-linked helicase II; AltName: Full=X-linked nuclear protein; Short=XNP
PIERAPT00000005102	P01513.2	49.782	229	107	2	6	227	8	235	8.28e-70	216	cecropia moth	Hyalophora cecropia	moths	RecName: Full=Attacin-E; AltName: Full=Immune protein P5; Contains: RecName: Full=Attacin-F; Flags: Precursor
PIERAPT00000024689	O15265.1	47.674	86	41	1	315	396	305	390	1.66e-15	84.0	human	Homo sapiens	primates	RecName: Full=Ataxin-7; AltName: Full=Spinocerebellar ataxia type 7 protein
